date,exchange,market_type,trading_pair,volume
2022-12-08,binance,spot,dar/bnb,211978.56283032184
2022-12-08,coinbase,spot,suku/usdt,31352.52477674002
2022-12-08,kraken,spot,bch/usd,357993.81847781176
2022-12-08,kraken,spot,sc/eur,30587.478568002523
2022-12-08,coinbase,spot,sushi/gbp,36321.88256800923
2022-12-08,binance,spot,bond/busd,416886.12848644616
2022-12-08,coinbase,spot,ddx/eur,299.8641132193628
20221208,bitstamp,spot,bat/eur,1033.4295522622608
2022-12-08,coinbase,spot,aave/eur,43433.55658233226
2022-12-08,kraken,spot,ust/eur,293651.47463641426
2022-12-08,coinbase,spot,powr/eur,135.72055473785733
2022-12-08,binance,spot,fida/btc,52581.78135140566
2022-12-08,bittrex,spot,ftc/btc,811.5920786815017
2022-12-08,binance,spot,apt/usdt,17020942.0303981
2022-12-08,kraken,spot,lsk/eth,5696.173338204918
2022-12-08,kucoin,spot,alice/btc,1089.9423972907762
2022-12-08,binance,spot,ankr/btc,42956.60399919291
2022-12-08,binance,spot,data/btc,26001.955932397505
2022-12-08,binance,spot,cfx/btc,142474.17056021965
20221208,bitstamp,spot,band/eur,181.05340487610636
2022-12-08,binance,spot,bnb/aud,163813.85074444482
2022-12-08,bittrex,spot,dash/usdt,239.8206701401428
2022-12-08,kucoin,spot,dfa/usdt,56816.56985798338
2022-12-08,kucoin,spot,data/usdt,2445.528398589667
2022-12-08 00:00:00.000,gemini,spot,api3/usd,2660.2648954387914
2022-12-08,binance,spot,theta/busd,915701.21378962
2022-12-08,kraken,spot,link/gbp,3130.982808415986
2022-12-08,kraken,spot,bico/usd,384.6693324313532
2022-12-08,coinbase,spot,quick/usd,39414.01336900003
2022-12-08,kucoin,spot,mbox/btc,1887.9700897433268
2022-12-08,kucoin,spot,mtv/eth,426.55176048184967
20221208,bitstamp,spot,alpha/usd,36.805837420575
2022-12-08,bittrex,spot,ocean/btc,1364.2816155049632
2022-12-08,bittrex,spot,ogn/btc,603.8802174295901
2022-12-08,bittrex,spot,eth/usdc,856.2863178336693
2022-12-08,binance,spot,xrpup/usdt,509749.8034294861
2022-12-08,binance,spot,santos/usdt,1062555.534126908
2022-12-08,coinbase,spot,jup/usd,22932.117661000008
2022-12-08,bittrex,spot,spi/usdt,28.480265677008298
20221208,bitstamp,spot,eth/usdc,411977.81183867535
2022-12-08,kucoin,spot,trx/usdt,1471039.440411653
2022-12-08,kucoin,spot,ogn/btc,163.51154966890255
2022-12-08,binance,spot,cos/busd,244914.50586744573
2022-12-08,binance,spot,algo/busd,2195430.3775298265
2022-12-08,kucoin,spot,locg/usdt,22204.90891231231
2022-12-08,kucoin,spot,vet/btc,5706.299180570908
2022-12-08,kucoin,spot,agix/usdt,286116.85200808133
2022-12-08,binance,spot,slp/eth,307064.873906872
2022-12-08,binance,spot,porto/eur,578965.2432021245
2022-12-08,coinbase,spot,mkr/usd,695459.0990708352
20221208,bitstamp,spot,ltc/usd,414809.2953573488
2022-12-08,binance,spot,fil/try,44341.71272763974
2022-12-08,bittrex,spot,lbc/usd,25.246042539354303
2022-12-08,binance,spot,slp/bidr,29322.72686812959
2022-12-08,binance,spot,bel/bnb,252547.40715413765
2022-12-08,binance,spot,wabi/btc,1113144.946600501
2022-12-08,binance,spot,beta/eth,116286.4427634536
2022-12-08,binance,spot,xmr/bnb,404305.4142025532
2022-12-08,binance,spot,unfi/busd,2282100.3704538844
2022-12-08,binance,spot,omg/busd,79210.42810246206
2022-12-08,coinbase,spot,agld/usdt,4935.014282999532
2022-12-08,binance,spot,dgb/btc,21944.456130958268
20221208,bitstamp,spot,alpha/eur,36.933264
2022-12-08,kucoin,spot,vsys/btc,1542.538579698786
2022-12-08,bittrex,spot,xcad/usdt,400.2214876031884
2022-12-08,kraken,spot,usdt/jpy,236770.44711430123
20221208,bitstamp,spot,mkr/usd,20918.995439866787
2022-12-08,binance,spot,og/btc,200623.61209153332
2022-12-08,coinbase,spot,blz/usd,17850.914920000007
2022-12-08,kucoin,spot,jar/btc,44873.29578576924
2022-12-08,binance,spot,lto/usdt,233379.5535904578
2022-12-08,kraken,spot,ada/eth,89313.48550440244
2022-12-08,binance,spot,kda/btc,245758.16349864416
2022-12-08,binance,spot,ray/usdt,829294.0450116834
2022-12-08,binance,spot,bifi0/usdt,439366.731978576
2022-12-08,binance,spot,bake/bnb,121538.12438912176
2022-12-08,coinbase,spot,cgld/usd,549746.2920300007
2022-12-08,kucoin,spot,west/btc,27868.528731616265
2022-12-08,bittrex,spot,ada/eth,986.7695621137068
2022-12-08,coinbase,spot,ltc/usd,25080459.079920363
2022-12-08,binance,spot,pha/btc,38402.15233629524
2022-12-08,binance,spot,axs/btc,1631681.54970931
2022-12-08,kraken,spot,xmr/eur,257322.1616085579
2022-12-08,binance,spot,eth/brl,1086696.3249423462
2022-12-08,kucoin,spot,oxen/btc,44004.60098199348
2022-12-08,binance,spot,agld/usdt,5204434.435356736
2022-12-08,kucoin,spot,krl/btc,8137.926140313883
2022-12-08,bittrex,spot,berry/usdt,1532.9253636525864
2022-12-08,coinbase,spot,shping/usd,71164.53736899994
2022-12-08,kraken,spot,ghst/usd,1064.5746379271409
2022-12-08,kucoin,spot,cpcf/btc,26738.928103445
2022-12-08,bittrex,spot,kda/btc,1397.8676183448572
2022-12-08,kucoin,spot,bnb/usdc,111432.07148317176
2022-12-08,binance,spot,ada/eth,523883.55954182567
2022-12-08,kucoin,spot,agld/usdt,143723.94440067714
2022-12-08 00:00:00.000,gemini,spot,mc/usd,464.377473989
2022-12-08,bittrex,spot,dgb/btc,13049.689582930629
2022-12-08,coinbase,spot,aergo/usd,40210.70483000003
2022-12-08,binance,spot,gas/btc,371001.61125941743
20221208,bitstamp,spot,comp/usd,69115.50132055131
2022-12-08,binance,spot,sand/btc,882817.5443237788
2022-12-08,kraken,spot,xlm/gbp,6032.4452306992025
2022-12-08,binance,spot,fis/busd,71234.91685951328
2022-12-08,kraken,spot,sand/btc,4866.838426035501
2022-12-08,kraken,spot,keep/eth,146.59315542155215
2022-12-08,kucoin,spot,lym/eth,1835.5657699082335
2022-12-08,binance,spot,pivx/btc,672996.9867214147
2022-12-08,binance,spot,dock/usdt,278876.3607530741
2022-12-08,kucoin,spot,icp/usdt,248884.3941008139
2022-12-08,kraken,spot,omg/btc,1632.2898221066416
2022-12-08,binance,spot,ctsi/bnb,290611.1115892818
2022-12-08,binance,spot,ltc/brl,44137.38665588337
2022-12-08,bittrex,spot,glm/btc,2090.6337034443104
2022-12-08,bittrex,spot,bts/btc,5.046281602840008
2022-12-08,binance,spot,ilv/usdt,2580757.9094758085
2022-12-08,binance,spot,acmi/busd,59697.26743151592
2022-12-08,binance,spot,dot/rub,2084.865734457069
2022-12-08,binance,spot,op/usdt,15387750.996588849
2022-12-08,bittrex,spot,pivx/btc,6880.376408698967
2022-12-08,binance,spot,binx/bnb,553347.6067157882
2022-12-08,kraken,spot,storj/btc,108.85199810496
2022-12-08,binance,spot,gtc/btc,27839.93056639257
2022-12-08,kucoin,spot,lym/btc,6112.107546811489
2022-12-08,bittrex,spot,omg/btc,6.357760357156509
2022-12-08,kraken,spot,ewt/btc,4449.67311199142
2022-12-08,kucoin,spot,xem/btc,5409.771346175296
2022-12-08,binance,spot,bnb/busd,46017931.86315953
2022-12-08,coinbase,spot,cvc/usd,106136.67836187758
2022-12-08,kucoin,spot,op/usdt,947586.7318926472
2022-12-08,binance,spot,xrp/bnb,616413.8386889867
2022-12-08,bittrex,spot,cure/btc,54.32771359624104
2022-12-08,binance,spot,lto/btc,31358.67999318725
2022-12-08 00:00:00.000,gemini,spot,cvc/usd,204.9711490728096
2022-12-08,binance,spot,zec/bnb,42227.8312736098
2022-12-08,coinbase,spot,omg/btc,7435.497562292163
2022-12-08,kucoin,spot,ewt/btc,36420.73211783983
2022-12-08,bittrex,spot,ewc/usdt,1497.7675549787589
2022-12-08,coinbase,spot,iotx/eur,1022.8095794740918
2022-12-08,kraken,spot,snx/aud,453.07348574901295
2022-12-08,binance,spot,inj/try,103938.09977455372
2022-12-08,binance,spot,bsw/bnb,202735.40929553477
2022-12-08,bittrex,spot,pot/btc,442.51359471669946
2022-12-08,binance,spot,chz/gbp,10743.417188687215
2022-12-08,coinbase,spot,algo/usd,4542065.801903456
2022-12-08,binance,spot,ardr/usdt,79846.76102425648
20221208,bitstamp,spot,ape/usd,5249.79084433214
2022-12-08,binance,spot,ftm/aud,170086.85600503808
2022-12-08,binance,spot,sand/busd,3381772.3014616305
2022-12-08,bittrex,spot,srn/btc,631.3730406684807
2022-12-08,coinbase,spot,media/usdt,3263.6027194424687
2022-12-08,binance,spot,powr/btc,33299.63042686834
2022-12-08,kraken,spot,ksm/eth,3869.1304248470233
2022-12-08,binance,spot,usdt/brl,10757925.436659943
2022-12-08,binance,spot,kp3r/bnb,5907.185216039432
2022-12-08,binance,spot,lto/busd,114804.4551785709
2022-12-08,bittrex,spot,dash/usd,113.9406242982932
2022-12-08,binance,spot,mana/usdt,4110062.061393748
2022-12-08,kucoin,spot,one/usdt,122769.98065163704
2022-12-08 00:00:00.000,gemini,spot,slp/usd,4304.595551538341
2022-12-08,binance,spot,cvx/busd,269216.95941341785
2022-12-08,bittrex,spot,abyss/btc,5913.995881842733
2022-12-08 00:00:00.000,gemini,spot,sand/usd,32890.8234997911
2022-12-08,kucoin,spot,uni/usdt,398228.1637673344
2022-12-08,coinbase,spot,chz/gbp,73563.51942511954
2022-12-08,coinbase,spot,wampl/usdt,172817.5512607308
2022-12-08,coinbase,spot,avax/usdt,51413.92243575706
2022-12-08,bittrex,spot,algo/usd,2941.157774435392
2022-12-08 00:00:00.000,gemini,spot,oxt/eth,143.51571905779832
2022-12-08,binance,spot,yfii/btc,713961.3207140438
2022-12-08,kraken,spot,sand/usd,200761.41253384424
2022-12-08,binance,spot,bdot/dot,136733.310203592
2022-12-08,kucoin,spot,theta/usdt,716326.7633995918
2022-12-08,coinbase,spot,shib/eur,299756.6692575756
2022-12-08,binance,spot,one/usdt,1423309.017192562
2022-12-08,coinbase,spot,bnt/usd,20489.21670292329
2022-12-08,kucoin,spot,klay/usdt,100002.25952032568
2022-12-08,kraken,spot,ctsi/eur,14225.981056172515
2022-12-08,kucoin,spot,avax/usdt,1130421.522458494
2022-12-08,kucoin,spot,mkr/dai,21.20097976982473
2022-12-08,kucoin,spot,aion/btc,2123.857583400149
2022-12-08,binance,spot,klay/usdt,909181.9088982968
2022-12-08,kucoin,spot,cov/eth,21488.426285470512
2022-12-08,coinbase,spot,loom/usd,29374.61244
20221208,bitstamp,spot,shib/eur,21576.67150316357
2022-12-08 00:00:00.000,gemini,spot,ape/usd,71869.37995226563
2022-12-08,binance,spot,cvc/busd,604686.6718905385
2022-12-08,kraken,spot,lrc/eur,23366.234840381265
2022-12-08,binance,spot,wrx/usdt,1015520.518408108
2022-12-08,binance,spot,atm/busd,29526.05036557275
2022-12-08,binance,spot,icx/busd,250115.1235749988
2022-12-08,binance,spot,orn/usdt,394743.0663982091
2022-12-08,bittrex,spot,klay/usdt,1108.8647402257452
2022-12-08,bittrex,spot,avax/usdt,920.6171618584694
2022-12-08,binance,spot,grt/busd,711170.2174967517
2022-12-08,binance,spot,ksm/eth,205657.60317441865
2022-12-08,binance,spot,avax/usdt,11882357.386702828
2022-12-08,coinbase,spot,orn/usdt,57.50497725075042
2022-12-08,binance,spot,theta/usdt,3747301.8338066624
2022-12-08,coinbase,spot,qsp/usdt,744.7555641615912
2022-12-08,kraken,spot,eur/jpy,4129.086035769981
2022-12-08,kucoin,spot,aleph/usdt,14375.827455929422
2022-12-08,bittrex,spot,ape/usd,2591.338940970031
2022-12-08,binance,spot,flux/btc,81925.74217112518
2022-12-08,binance,spot,pond/busd,153056.71762503005
2022-12-08,binance,spot,tlm/btc,48050.43411388981
2022-12-08,kucoin,spot,senso/usdt,159437.3640974029
2022-12-08,binance,spot,mtl/busd,152756.21936799143
2022-12-08,binance,spot,dexe/busd,227065.34751973956
2022-12-08,binance,spot,axs/try,1157024.2678484137
2022-12-08 00:00:00.000,gemini,spot,bnt/usd,238.29724426005984
2022-12-08,coinbase,spot,dash/usd,396643.55950349255
2022-12-08,binance,spot,eth/uah,42895.66693524835
2022-12-08,binance,spot,utk/usdt,228473.6296251554
2022-12-08,coinbase,spot,highst/usd,87201.30248999999
2022-12-08,kraken,spot,ghst/btc,2675.615446226413
2022-12-08,binance,spot,aion/btc,26106.195034228225
2022-12-08,coinbase,spot,req/usd,87537.98631601634
2022-12-08,binance,spot,op/bnb,324842.78650771355
2022-12-08,bittrex,spot,ubt/btc,1444.6607690508465
2022-12-08,kucoin,spot,orn/usdt,19059.684299940174
2022-12-08,kraken,spot,oxt/eth,1375.012206716754
2022-12-08,binance,spot,near/eth,49418.00813434492
2022-12-08,coinbase,spot,ape/usd,3234522.326343555
2022-12-08,kraken,spot,shib/eur,95405.64577774948
2022-12-08,kraken,spot,kava/eur,79075.2883610591
2022-12-08,kraken,spot,luna2/usd,68084.14974490638
2022-12-08,binance,spot,shib/eur,166522.18623357467
2022-12-08,binance,spot,ftt/busd,4034961.975212529
2022-12-08,bittrex,spot,sand/usd,1672.2200456497233
2022-12-08,kucoin,spot,usdt/brl,4456.161562905874
2022-12-08,kraken,spot,zec/usd,270001.9400265033
20221208,bitstamp,spot,ltc/btc,60396.604287512055
2022-12-08,coinbase,spot,ltc/btc,482632.1174209352
2022-12-08,bittrex,spot,klay/btc,622.9983208188345
2022-12-08,binance,spot,sol/busd,2789541.335298535
2022-12-08,binance,spot,btc/aud,8974522.014917772
2022-12-08,binance,spot,tko/usdt,14609895.622091928
2022-12-08,coinbase,spot,zec/usd,389458.62041139806
2022-12-08,kucoin,spot,matic/usdc,221815.22792005297
2022-12-08 00:00:00.000,gemini,spot,rly/usd,236.42082328803585
2022-12-08,bittrex,spot,zil/btc,1395.423670768204
2022-12-08,binance,spot,zil/btc,92694.13455132955
2022-12-08,bittrex,spot,part/btc,7494.522880299264
2022-12-08,kucoin,spot,pha/eth,7003.584796535379
2022-12-08,coinbase,spot,nu/gbp,1017.5925722614842
2022-12-08,coinbase,spot,avax/eur,94823.558945882
2022-12-08,kraken,spot,sol/usd,2251525.45042034
2022-12-08,binance,spot,wing/busd,438844.0004384389
2022-12-08,binance,spot,rose/busd,1323545.686663196
2022-12-08,binance,spot,chz/eur,217575.72195522484
2022-12-08,binance,spot,fio/usdt,278405.359940664
2022-12-08,binance,spot,kava/btc,73284.13198402045
2022-12-08,binance,spot,nexo/busd,610623.8957905537
2022-12-08,bittrex,spot,ocean/usdt,498.4669359680959
2022-12-08,coinbase,spot,sol/usd,12276208.929036308
2022-12-08,bittrex,spot,btcvt/btc,104.99654934585136
2022-12-08,binance,spot,jasmy/btc,34658.623955677234
2022-12-08,bittrex,spot,celo/usdt,314.3625146547634
2022-12-08,binance,spot,mdt/usdt,196609.92286251672
2022-12-08,kraken,spot,qnt/usd,385251.94918214704
2022-12-08,binance,spot,link/eth,477566.654269783
20221208,bitstamp,spot,mana/eur,1394.1151287290784
2022-12-08,binance,spot,twt/try,235091.10326975925
2022-12-08,binance,spot,iotx/btc,32066.979258753803
2022-12-08,coinbase,spot,clv/eur,22434.30921901037
2022-12-08,binance,spot,ethdown/usdt,2050709.8001951247
2022-12-08,binance,spot,cake/btc,136132.97100048565
2022-12-08,kucoin,spot,r/usdt,59354.852306791625
2022-12-08,binance,spot,chr/busd,533442.5049663134
2022-12-08,kucoin,spot,gmt/usdt,165249.41927752877
2022-12-08,bittrex,spot,zec/usd,146.00233538910868
2022-12-08,coinbase,spot,drep/usdt,183.79652612695355
20221208,bitstamp,spot,axs/eur,18846.336725151858
2022-12-08,binance,spot,cfx/usdt,630066.3725216963
2022-12-08,kraken,spot,grt/eth,7729.231675325551
2022-12-08,binance,spot,dar/eur,4120.953993350474
2022-12-08,kucoin,spot,kcs/btc,44755.61586081656
2022-12-08,binance,spot,alcx/busd,92034.57132811817
2022-12-08,kraken,spot,aud/jpy,2656.069149201393
2022-12-08,coinbase,spot,qnt/usdt,123455.11981773758
20221208,bitstamp,spot,snx/usd,2622.733421757631
2022-12-08,binance,spot,perp/btc,30166.13190769543
2022-12-08,coinbase,spot,ern/eur,491.7488933712759
2022-12-08,binance,spot,apt/try,312600.23969140387
2022-12-08,kucoin,spot,enj/usdt,121327.5699327415
2022-12-08,binance,spot,grt/eth,195025.17836543464
2022-12-08,binance,spot,xrp/busd,49180045.8332252
2022-12-08,coinbase,spot,busd/usd,182499.37237312755
2022-12-08,binance,spot,btcst/busd,766846.2643379312
2022-12-08,binance,spot,audio/usdt,2484347.131462936
2022-12-08,kucoin,spot,key/btc,7.736967493267404
2022-12-08,kucoin,spot,doge/btc,60208.29988133732
2022-12-08,binance,spot,btc/brl,8941556.142829584
2022-12-08,binance,spot,qlc/btc,2903825.4431404904
2022-12-08,coinbase,spot,coval/usd,176416.07330000016
2022-12-08,binance,spot,imx/bnb,174264.7043292546
2022-12-08,kucoin,spot,luna/usdt,5675002.71695749
2022-12-08,kucoin,spot,cfx/usdt,24012.16848656054
2022-12-08,binance,spot,ont/busd,387448.7184460999
2022-12-08,binance,spot,stmx/usdt,2317198.6366453418
2022-12-08,binance,spot,eth/btc,53771303.58764259
2022-12-08,kraken,spot,btc/usd,42788060.646786965
2022-12-08,binance,spot,lpt/usdt,70643.68595185447
2022-12-08,binance,spot,mc/busd,222095.2013657616
2022-12-08,kucoin,spot,near/usdt,1462467.7084127178
2022-12-08,binance,spot,gmt/brl,566682.1594007696
2022-12-08,binance,spot,arpa/usd,451535.4364239592
2022-12-08,kraken,spot,eth/eur,9978423.555464938
2022-12-08,kucoin,spot,algo/eth,18534.8021024286
2022-12-08,binance,spot,dar/try,21240.704226025748
2022-12-08,binance,spot,uni/eth,206409.06337241648
2022-12-08,kucoin,spot,eosc/usdt,111844.10108320708
2022-12-08,binance,spot,ens/usdt,2692134.846988766
2022-12-08,bittrex,spot,lgcy/usdt,20.203188882054523
2022-12-08,binance,spot,bnb/usdt,80747053.37693813
2022-12-08 00:00:00.000,gemini,spot,doge/eth,359.8088637329515
2022-12-08,binance,spot,xno/eth,163708.04304844222
20221208,bitstamp,spot,eth/eur,3483923.7773042074
2022-12-08,binance,spot,ocean/bnb,280458.86682182545
2022-12-08,binance,spot,ach/usdt,2517562.131971232
2022-12-08,binance,spot,shib/aud,35397.772179165586
2022-12-08,bittrex,spot,usdc/usd,59562.57294191341
2022-12-08,bittrex,spot,vany/usdt,226.62183673685104
2022-12-08,coinbase,spot,ada/usd,11161321.039786711
2022-12-08,bittrex,spot,ar/usd,96.52188053820612
20221208,bitstamp,spot,eur/usd,4060037.909541697
2022-12-08,kucoin,spot,akro/btc,1447.0099387822202
2022-12-08,binance,spot,arpa/usdt,1227995.671256842
2022-12-05,coinbase,spot,usdt/usdc,399837.0283075246
2022-12-05,coinbase,spot,rlc/btc,3599.3519142400824
2022-12-05,kucoin,spot,fida/usdt,123936.71974740578
2022-12-05,kraken,spot,bnt/gbp,82.3957032930696
2022-12-05,kraken,spot,sand/eur,111576.6580319328
2022-12-05,binance,spot,tko/busd,972785.4248647996
2022-12-05,binance,spot,btc/dai,1747508.8361760278
2022-12-05,binance,spot,xrp/gbp,795906.5935649734
2022-12-05,binance,spot,lpt/busd,171086.91863129733
2022-12-05,bittrex,spot,bsv/usdt,6016.7027723470455
2022-12-05,binance,spot,gal/bnb,50090.10955529242
2022-12-05,binance,spot,algo/usdt,10751364.772817658
2022-12-05,binance,spot,clv/btc,65841.59742381544
2022-12-05,coinbase,spot,xlm/usd,4033602.464276815
2022-12-05,bittrex,spot,sc/usdt,1193.996713010328
2022-12-05,binance,spot,imx/usdt,2136295.020601493
2022-12-05 00:00:00.000,gemini,spot,eth/gusd,4288.131297228305
2022-12-05,binance,spot,erd/eth,48830.45054039751
2022-12-05,coinbase,spot,mina/eur,5110.7524723318
2022-12-05,coinbase,spot,op/usd,1277747.55619
2022-12-05,kraken,spot,doge/usdt,258377.03075262532
2022-12-05,bittrex,spot,storj/usd,15.026301923854232
2022-12-05,coinbase,spot,grt/btc,11284.13108246992
2022-12-05,kraken,spot,aud/eur,18890.359755970017
2022-12-05,bittrex,spot,goldeng/usdt,1242.3072889169164
2022-12-05,kucoin,spot,glmr/btc,718.6099756595614
2022-12-05,coinbase,spot,superf/usdt,1324.6721569021615
2022-12-05,bittrex,spot,mimo/btc,2216.014401488725
2022-12-05,kucoin,spot,doge/usdt,17617077.587591894
20221205,bitstamp,spot,xrp/gbp,221454.394694887
2022-12-05,coinbase,spot,doge/usdt,1379571.3977108009
2022-12-05,binance,spot,aion/usdt,269106.2712508091
2022-12-05,binance,spot,bttc/busd,92802.29964865826
2022-12-05,kucoin,spot,reap/usdt,198224.4028137361
2022-12-05,kraken,spot,wbtc/usd,1646.3490220180229
2022-12-05,kucoin,spot,mitx/usdt,99226.45840846252
2022-12-05 00:00:00.000,gemini,spot,chz/usd,79928.82407802019
2022-12-05,binance,spot,xlm/usdt,3165183.6973128994
2022-12-05,binance,spot,fil/usdt,13362213.22410371
2022-12-05,binance,spot,rune/eur,34054.71312913186
2022-12-05,binance,spot,alpha/usdt,1276332.8204853244
2022-12-05,binance,spot,btc/uah,279648.75333616266
2022-12-05,binance,spot,klay/busd,822432.9732927341
2022-12-05,binance,spot,iota/usdt,1928106.7333625287
2022-12-05,binance,spot,link/eur,409930.806038051
2022-12-05,bittrex,spot,rth/usdt,551.6791455006316
2022-12-05,binance,spot,psg/busd,174019.9473598855
2022-12-05,binance,spot,bnb/dai,101531.44024604135
2022-12-05,coinbase,spot,gyen/usd,155370.76718199998
2022-12-05,binance,spot,dydx/busd,1609040.8450896477
2022-12-05,binance,spot,binx/btc,1007462.540021996
2022-12-05,bittrex,spot,vet/eth,0.002456379898633
2022-12-05,bittrex,spot,klv/usdt,309.9719113125786
2022-12-05,coinbase,spot,flow/usdt,39180.94702877384
2022-12-05,binance,spot,twt/btc,778760.9183744467
2022-12-05,kucoin,spot,xlm/usdt,1310787.7016756895
2022-12-05,coinbase,spot,forth/eur,56220.50421277735
2022-12-05,binance,spot,egld/btc,868210.7923218779
2022-12-05,binance,spot,aergo/btc,42149.486207075526
2022-12-05,binance,spot,amb/btc,202208.44195525924
2022-12-05,bittrex,spot,xdn/usdt,35.210859846778206
2022-12-05,binance,spot,btc/try,15572459.4540516
2022-12-05,kucoin,spot,trx/btc,58467.5376654103
2022-12-05,binance,spot,fis/usdt,315511.1432341664
2022-12-05,coinbase,spot,rose/usdt,8244.162041874508
2022-12-05,kucoin,spot,ldo/usdt,53292.20616051432
2022-12-05 00:00:00.000,gemini,spot,orca/usd,12.126082781422946
2022-12-05,binance,spot,dia/usdt,336301.21091235126
2022-12-05,kraken,spot,ewt/usd,75086.50009054902
2022-12-05,kraken,spot,air/usd,19609.394100138747
2022-12-05,binance,spot,trx/btc,919896.3338905178
2022-12-05,binance,spot,asr/usdt,574783.6273300129
2022-12-05,kraken,spot,aave/gbp,711.6791855825801
2022-12-05,coinbase,spot,dyp/usd,348739.73307400005
2022-12-05,binance,spot,near/bnb,48552.84345621845
2022-12-05,coinbase,spot,sol/btc,755074.7801468982
2022-12-05,binance,spot,bchabc/usdt,10927580.01232544
2022-12-05,bittrex,spot,atom/usd,10309.39361483873
2022-12-05,kraken,spot,sushi/eur,81388.07816209352
2022-12-05,binance,spot,rad/btc,129208.8773639482
20221205,bitstamp,spot,sushi/eur,8045.485005450602
2022-12-05 00:00:00.000,gemini,spot,fil/usd,107788.20520369534
2022-12-05,binance,spot,sc/eth,3613.940506193491
2022-12-05,binance,spot,theta/btc,475057.5230261742
2022-12-05,coinbase,spot,ata/usd,27752.02933
2022-12-05,binance,spot,api3/try,99734.34738302985
2022-12-05,kucoin,spot,dia/usdt,26945.478241335077
2022-12-05,kraken,spot,orca/usd,135.98760415684595
2022-12-05,kucoin,spot,rose/usdt,240604.37499176347
2022-12-05,binance,spot,grt/eur,35223.66450126263
2022-12-05,coinbase,spot,atom/usd,6068148.68972046
20221205,bitstamp,spot,grt/eur,249.15287407911904
2022-12-05,kucoin,spot,gari/usdt,10037.250920877825
2022-12-05,kraken,spot,gno/btc,288.9139746009315
2022-12-05,kraken,spot,fil/usd,127473.27995734935
2022-12-05,binance,spot,ach/btc,83662.36034867051
2022-12-05,coinbase,spot,wcfg/usd,12276.480277406898
2022-12-05,coinbase,spot,vgx/usd,773656.54812
2022-12-05,coinbase,spot,fil/usd,2512507.557053694
2022-12-05,bittrex,spot,trx/btc,5959.396966021136
2022-12-05,binance,spot,kava/busd,988672.0987190196
2022-12-05,coinbase,spot,fis/usdt,76.52331104257794
20221205,bitstamp,spot,bat/usd,7339.410419758793
2022-12-05,bittrex,spot,vet/usdt,436.38196686497
2022-12-05,coinbase,spot,stx/usd,319525.6533117356
2022-12-05,kucoin,spot,snx/btc,13422.370610767164
2022-12-05,binance,spot,pyr/btc,280747.6315552838
2022-12-05,bittrex,spot,usdp/btc,17.01351665876537
2022-12-05,coinbase,spot,prq/usd,21114.336399999997
2022-12-05,kucoin,spot,iota/btc,8457.101470631644
2022-12-05,bittrex,spot,usdt/eur,82165.21433617602
2022-12-05,binance,spot,ape/eth,207638.66533133268
20221205,bitstamp,spot,usdt/eur,6383503.847485017
2022-12-05,kraken,spot,xtz/usd,100699.75970921003
2022-12-05,coinbase,spot,avax/usd,7391318.65506355
2022-12-05,kucoin,spot,etn/usdt,27464.02064307869
2022-12-05,coinbase,spot,cbeth/eth,1803670.9843281216
2022-12-05,binance,spot,ltc/rub,112329.30867529726
2022-12-05,binance,spot,qnt/btc,1362673.2460348045
2022-12-05 00:00:00.000,gemini,spot,xtz/usd,17751.011206053572
2022-12-05,binance,spot,cvc/btc,26105.92232664004
2022-12-05,kraken,spot,astr/eur,38145.78160506957
2022-12-05,coinbase,spot,btc/gbp,2402001.099988786
20221205,bitstamp,spot,skl/usd,13.945076685664132
2022-12-05,binance,spot,sand/eth,145813.3354910133
2022-12-05,coinbase,spot,time/usd,2388225.97145
2022-12-05,binance,spot,qtum/usdt,928342.4460974616
2022-12-05,binance,spot,algo/rub,4901.69831112652
2022-12-05,kucoin,spot,neo/btc,2046.389721752712
2022-12-05,bittrex,spot,maid/btc,694.5074974655964
2022-12-05,binance,spot,iost/btc,22647.91684785116
2022-12-05 00:00:00.000,gemini,spot,skl/usd,2944.3437291636765
2022-12-05,bittrex,spot,xtz/usd,127.76849450768884
2022-12-05,binance,spot,doge/brl,157801.810776197
2022-12-05,bittrex,spot,mtl/btc,38.46776453631791
2022-12-05,kucoin,spot,iost/btc,71.62279783653842
2022-12-05,binance,spot,qtum/busd,238433.9751401509
2022-12-05,coinbase,spot,idex/usd,160412.20672000002
2022-12-05,bittrex,spot,xem/eth,3.7201863084665616
2022-12-05,binance,spot,astr/eth,53045.12251421257
2022-12-05,coinbase,spot,xyo/usdt,1343.0205306559071
2022-12-05,binance,spot,bts/usdt,752798.9490581111
2022-12-05,kraken,spot,repv2/btc,1273.3868414697636
2022-12-05,binance,spot,op/busd,4111653.0251523526
2022-12-05,binance,spot,hard/usdt,307886.17275656405
2022-12-05,bittrex,spot,gmt/usdt,1187531.8845317871
2022-12-05,kraken,spot,zec/usd,119743.760256054
2022-12-05,binance,spot,sxp/btc,129224.85000000003
2022-12-05,binance,spot,kava/btc,286501.50638715393
2022-12-05,coinbase,spot,sol/usd,20296728.732479904
2022-12-05,kraken,spot,qnt/usd,1351362.83130928
2022-12-05,binance,spot,vet/gbp,29537.476030573303
2022-12-05,binance,spot,multi/usdt,165932.40009369416
2022-12-05,kraken,spot,mana/eur,50917.79570573269
2022-12-05,bittrex,spot,mdt/usdt,39.1663704319173
2022-12-05,binance,spot,btc/aud,7778256.664723489
